Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable,raw_moisture_pct,is_flagged,flag_reason
F04525,Yogurt,Dairy,84.08,2.97,3.82,4.23,Very_Low,32,4.2,83.71,Chilled,Normal,PP_Cup_Foil_Lid,48,Medium,Low,Yes,84.08,False,
F04526,Coffee Powder,Beverage,2.87,15.38,13.21,5.1,Very_Low,375,24.3,51.22,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No,2.87,False,
F04527,Milk Powder,Dairy,3.69,24.88,23.82,6.5,Very_Low,367,22.9,51.91,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No,3.69,False,
F04528,Tomato,Fresh Produce,97.05,0.0,1.0,4.06,High,15,5.6,71.58,Chilled,Long_Distance,Micro_Perforated_PE,48,High,High,Yes,97.05,False,
F04529,Carrot,Fresh Produce,87.18,0.0,1.6,6.02,High,29,5.0,95.36,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes,87.18,False,
F04530,Fish,Seafood,73.56,6.53,20.2,6.52,Very_Low,11,3.3,90.6,Chilled,Refrigerated,PA_PE_Vacuum,84,Low,Very_Low,Yes,73.56,True,Proximate sum > 100%; 
F04531,Yogurt,Dairy,87.44,2.61,3.65,4.24,Very_Low,40,3.5,93.72,Chilled,Long_Distance,PP_Cup_Foil_Lid,59,Medium,Low,Yes,87.44,False,
F04532,Frozen Peas,Frozen Vegetable,79.8,1.81,4.99,6.27,Low,340,-20.4,91.34,Frozen,Long_Distance,PE_Film,80,Medium,Low,Yes,79.8,False,
F04533,Onion,Vegetable,83.09,0.0,1.14,5.25,Low,126,20.6,59.59,Ambient,Long_Distance,Breathable_PP,56,High,Medium,Yes,83.09,False,
F04534,Mango,Fresh Produce,79.01,0.0,0.54,4.09,High,27,8.5,82.09,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes,79.01,False,
F04535,Biscuits,Bakery,7.3,18.03,7.65,7.06,Very_Low,187,26.3,46.59,Ambient,Normal,BOPP_PE,61,Low,Low,No,7.3,False,
F04536,Milk Powder,Dairy,5.45,24.51,27.46,6.68,Very_Low,364,25.3,59.5,Ambient,Normal,Aluminum_Laminate,99,Very_Low,Very_Low,No,5.45,False,
F04537,Mango,Fresh Produce,85.92,0.64,0.4,3.84,High,27,11.8,83.25,Chilled,Long_Distance,Breathable_PE,40,High,High,Yes,85.92,False,
F04538,Bread,Bakery,38.52,3.68,9.38,5.46,Very_Low,2,25.8,52.09,Ambient,Normal,LDPE_Bag,47,Medium,Medium,No,38.52,False,
F04539,Onion,Vegetable,90.0,1.56,1.54,5.5,Low,108,19.3,50.73,Ambient,Normal,Breathable_PP,57,High,Medium,Yes,90.0,False,
F04540,Apple,Fresh Produce,91.29,0.0,0.0,3.62,High,60,4.6,76.36,Chilled,Long_Distance,Micro_Perforated_PE,49,High,High,Yes,91.29,False,
F04541,Onion,Vegetable,86.39,0.24,1.0,5.7,Low,124,20.7,55.83,Ambient,Long_Distance,Breathable_PP,51,High,Medium,Yes,86.39,False,
F04542,Coffee Powder,Beverage,4.64,16.15,14.15,4.94,Very_Low,353,23.6,57.51,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No,4.64,False,
F04543,Carrot,Fresh Produce,87.34,0.98,0.76,5.99,High,20,5.2,95.52,Chilled,Refrigerated,Micro_Perforated_PE,41,High,High,Yes,87.34,False,
F04544,Potato Chips,Snacks,2.1,31.12,5.75,6.15,Very_Low,178,26.1,58.34,Ambient,Normal,Metallized_PET_PE,77,Low,Very_Low,Yes,2.1,False,
F04545,Carrot,Fresh Produce,88.08,0.0,0.69,6.15,High,33,5.8,93.55,Chilled,Long_Distance,Micro_Perforated_PE,45,High,High,Yes,88.08,False,
F04546,Bread,Bakery,39.48,3.79,9.26,5.37,Very_Low,1,25.5,61.94,Ambient,Long_Distance,LDPE_Bag,56,Medium,Medium,No,39.48,False,
F04547,Mango,Fresh Produce,81.92,0.0,0.71,4.0,High,19,11.1,92.79,Chilled,Refrigerated,Breathable_PE,36,High,High,Yes,81.92,False,
F04548,Rice,Grain,10.94,2.8,7.12,6.4,Very_Low,342,25.4,51.76,Ambient,Normal,HDPE,83,Low,Low,No,10.94,False,
F04549,Apple,Fresh Produce,87.6,0.64,0.36,3.38,High,61,5.5,76.14,Chilled,Long_Distance,Micro_Perforated_PE,35,High,High,Yes,87.6,False,
F04550,Rice,Grain,17.06,1.31,6.61,6.4,Very_Low,380,25.8,61.55,Ambient,Long_Distance,HDPE,75,Low,Low,No,17.06,False,
F04551,Wheat Flour,Grain,12.6,2.21,11.82,5.84,Very_Low,195,23.2,84.32,Ambient,Long_Distance,HDPE,70,Low,Low,No,12.6,False,
F04552,Bread,Bakery,34.89,4.17,8.53,5.47,Very_Low,5,25.4,64.5,Ambient,Normal,LDPE_Bag,58,Medium,Medium,No,34.89,False,
F04553,Potato Chips,Snacks,1.04,29.65,5.9,6.36,Very_Low,166,23.2,58.83,Ambient,Normal,Metallized_PET_PE,81,Low,Very_Low,Yes,1.04,False,
F04554,Frozen Peas,Frozen Vegetable,81.4,0.0,5.7,6.14,Low,387,-20.5,75.14,Frozen,Long_Distance,PE_Film,68,Medium,Low,Yes,81.4,False,
F04555,Fish,Seafood,73.37,4.61,19.3,6.2,Very_Low,1,1.3,79.13,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes,73.37,False,
F04556,Peanuts,Nuts,7.29,47.79,24.68,6.72,Very_Low,199,24.2,61.68,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No,7.29,False,
F04557,Coffee Powder,Beverage,3.27,16.15,13.87,5.25,Very_Low,362,23.8,61.04,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No,3.27,False,
F04558,Onion,Vegetable,91.44,0.66,1.81,5.33,Low,120,19.9,62.96,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes,91.44,False,
F04559,Wheat Flour,Grain,11.17,3.4,13.5,5.84,Very_Low,176,26.1,53.58,Ambient,Long_Distance,HDPE,77,Low,Low,No,11.17,False,
F04560,Coffee Powder,Beverage,1.99,17.37,13.83,5.03,Very_Low,360,25.5,52.8,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No,1.99,False,
F04561,Cheese,Dairy,38.85,32.44,24.07,5.25,Very_Low,69,3.9,93.55,Chilled,Normal,PA_PE_Vacuum,102,Low,Very_Low,Yes,38.85,False,
F04562,Carrot,Fresh Produce,88.46,1.15,1.0,6.28,High,42,5.0,88.74,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes,88.46,False,
F04563,Bread,Bakery,38.99,2.58,8.8,5.29,Very_Low,1,24.8,73.68,Ambient,Long_Distance,LDPE_Bag,58,Medium,Medium,No,38.99,False,
F04564,Coffee Powder,Beverage,5.99,15.72,13.35,4.92,Very_Low,361,24.7,57.5,Ambient,Long_Distance,Metallized_PET_PE,86,Very_Low,Very_Low,No,5.99,False,
F04565,Yogurt,Dairy,87.88,3.39,3.57,4.6,Very_Low,35,2.8,82.7,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes,87.88,False,
F04566,Ground Coffee,Beverage,0.0,13.59,14.58,5.09,Very_Low,378,24.5,44.22,Ambient,Long_Distance,High_Barrier_Laminate,82,Very_Low,Very_Low,No,0.0,False,
F04567,Potato Chips,Snacks,3.46,28.48,6.03,6.08,Very_Low,188,24.9,76.65,Ambient,Normal,Metallized_PET_PE,84,Low,Very_Low,Yes,3.46,False,
F04568,Tomato,Fresh Produce,95.7,0.66,0.26,4.17,High,32,6.1,85.35,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,95.7,False,
F04569,Onion,Vegetable,91.92,0.24,1.52,5.67,Low,116,20.8,64.72,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes,91.92,False,
F04570,Potato Chips,Snacks,0.0,29.31,5.9,6.31,Very_Low,188,25.1,51.87,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes,0.0,False,
F04571,Potato Chips,Snacks,2.67,28.81,5.1,6.11,Very_Low,171,25.3,66.08,Ambient,Normal,Metallized_PET_PE,73,Low,Very_Low,Yes,2.67,False,
F04572,Biscuits,Bakery,4.36,15.94,8.03,7.19,Very_Low,160,24.3,40.92,Ambient,Normal,BOPP_PE,56,Low,Low,No,4.36,False,
F04573,Fish,Seafood,71.6,3.8,19.96,6.48,Very_Low,10,3.8,89.72,Chilled,Refrigerated,PA_PE_Vacuum,85,Low,Very_Low,Yes,71.6,False,
F04574,Fresh Chicken,Meat,75.47,7.4,23.35,5.75,Very_Low,12,3.4,93.72,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes,75.47,True,Proximate sum > 100%; 
F04575,Fish,Seafood,74.35,6.3,19.7,6.16,Very_Low,5,1.1,85.76,Chilled,Normal,PA_PE_Vacuum,90,Low,Very_Low,Yes,74.35,True,Proximate sum > 100%; 
F04576,Bread,Bakery,40.87,5.26,8.88,5.45,Very_Low,1,25.3,41.14,Ambient,Long_Distance,LDPE_Bag,44,Medium,Medium,No,40.87,False,
F04577,Peanuts,Nuts,4.48,52.23,25.41,6.42,Very_Low,166,25.4,58.46,Ambient,Normal,Metallized_PET_PE,79,Very_Low,Very_Low,No,4.48,False,
F04578,Mango,Fresh Produce,83.57,0.77,1.38,4.25,High,26,8.7,78.11,Chilled,Normal,Breathable_PE,39,High,High,Yes,83.57,False,
F04579,Apple,Fresh Produce,84.6,0.51,0.0,3.47,High,54,4.9,83.84,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes,84.6,False,
F04580,Milk Powder,Dairy,4.06,25.73,26.75,6.53,Very_Low,398,25.9,55.25,Ambient,Long_Distance,Aluminum_Laminate,94,Very_Low,Very_Low,No,4.06,False,
F04581,Apple,Fresh Produce,89.5,0.66,0.0,3.6,High,63,5.3,95.38,Chilled,Normal,Micro_Perforated_PE,44,High,High,Yes,89.5,False,
F04582,Milk Powder,Dairy,0.0,24.31,25.79,6.55,Very_Low,359,24.0,61.75,Ambient,Long_Distance,Aluminum_Laminate,99,Very_Low,Very_Low,No,0.0,False,
F04583,Fish,Seafood,74.15,7.03,19.73,6.09,Very_Low,3,1.3,81.56,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes,74.15,True,Proximate sum > 100%; 
F04584,Bread,Bakery,39.26,1.99,9.71,5.51,Very_Low,6,24.3,64.03,Ambient,Normal,LDPE_Bag,53,Medium,Medium,No,39.26,False,
F04585,Carrot,Fresh Produce,89.89,1.37,0.22,6.09,High,36,5.3,76.69,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes,89.89,False,
F04586,Fresh Chicken,Meat,73.45,7.94,21.43,5.79,Very_Low,7,3.5,79.63,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes,73.45,True,Proximate sum > 100%; 
F04587,Milk Powder,Dairy,3.49,24.52,26.34,6.45,Very_Low,386,26.3,55.22,Ambient,Long_Distance,Aluminum_Laminate,92,Very_Low,Very_Low,No,3.49,False,
F04588,Peanuts,Nuts,8.91,47.98,25.2,6.51,Very_Low,186,24.1,64.57,Ambient,Long_Distance,Metallized_PET_PE,70,Very_Low,Very_Low,No,8.91,False,
F04589,Ground Coffee,Beverage,0.0,15.22,13.7,5.01,Very_Low,349,25.0,60.66,Ambient,Long_Distance,High_Barrier_Laminate,98,Very_Low,Very_Low,No,0.0,False,
F04590,Wheat Flour,Grain,11.21,0.92,13.2,6.09,Very_Low,172,24.5,70.68,Ambient,Normal,HDPE,78,Low,Low,No,11.21,False,
F04591,Fresh Chicken,Meat,70.36,6.33,23.61,6.03,Very_Low,2,3.8,84.51,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes,70.36,True,Proximate sum > 100%; 
F04592,Wheat Flour,Grain,12.96,0.0,12.69,6.01,Very_Low,177,26.6,61.81,Ambient,Normal,HDPE,83,Low,Low,No,12.96,False,
F04593,Bread,Bakery,37.72,3.52,8.53,5.29,Very_Low,6,26.2,52.8,Ambient,Normal,LDPE_Bag,55,Medium,Medium,No,37.72,False,
F04594,Apple,Fresh Produce,82.66,0.0,0.14,3.29,High,66,4.3,78.22,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes,82.66,False,
F04595,Fresh Chicken,Meat,74.66,6.96,21.94,5.86,Very_Low,13,4.6,84.43,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes,74.66,True,Proximate sum > 100%; 
F04596,Carrot,Fresh Produce,88.29,0.37,0.61,6.12,High,33,5.3,95.68,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes,88.29,False,
F04597,Cheese,Dairy,35.48,32.97,25.04,5.31,Very_Low,54,4.5,95.0,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes,35.48,False,
F04598,Potato Chips,Snacks,2.0,30.29,6.19,6.08,Very_Low,186,26.8,64.49,Ambient,Normal,Metallized_PET_PE,85,Low,Very_Low,Yes,2.0,False,
F04599,Carrot,Fresh Produce,86.98,1.57,1.01,6.14,High,37,5.5,83.58,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes,86.98,False,
F04600,Mango,Fresh Produce,86.95,0.93,0.3,4.01,High,20,10.3,94.93,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes,86.95,False,
F04601,Butter,Dairy,16.85,80.04,1.22,6.17,Very_Low,127,4.2,95.47,Chilled,Refrigerated,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No,16.85,False,
F04602,Mango,Fresh Produce,82.72,0.0,0.8,3.75,High,18,9.7,84.31,Chilled,Normal,Breathable_PE,43,High,High,Yes,82.72,False,
F04603,Tomato,Fresh Produce,91.93,1.7,1.45,4.18,High,3,3.8,74.15,Chilled,Refrigerated,Micro_Perforated_PE,41,High,High,Yes,91.93,False,
F04604,Milk Powder,Dairy,5.92,25.62,24.42,6.36,Very_Low,382,25.4,56.09,Ambient,Long_Distance,Aluminum_Laminate,88,Very_Low,Very_Low,No,5.92,False,
F04605,Frozen Peas,Frozen Vegetable,78.5,2.95,5.27,6.28,Low,375,-19.5,87.31,Frozen,Long_Distance,PE_Film,74,Medium,Low,Yes,78.5,False,
F04606,Onion,Vegetable,86.85,0.0,1.43,5.74,Low,100,20.6,64.84,Ambient,Long_Distance,Breathable_PP,48,High,Medium,Yes,86.85,False,
F04607,Potato Chips,Snacks,3.79,31.36,5.98,6.12,Very_Low,181,24.3,48.86,Ambient,Long_Distance,Metallized_PET_PE,82,Low,Very_Low,Yes,3.79,False,
F04608,Ground Coffee,Beverage,2.18,16.54,14.33,4.89,Very_Low,376,25.2,46.25,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No,2.18,False,
F04609,Cheese,Dairy,40.41,32.86,24.85,5.1,Very_Low,60,4.4,85.59,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes,40.41,False,
F04610,Fresh Chicken,Meat,70.56,7.97,22.49,5.69,Very_Low,10,2.9,94.31,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes,70.56,True,Proximate sum > 100%; 
F04611,Biscuits,Bakery,7.22,18.25,6.18,6.82,Very_Low,193,25.2,50.03,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No,7.22,False,
F04612,Biscuits,Bakery,5.9,18.82,6.86,6.97,Very_Low,164,23.4,57.55,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,5.9,False,
F04613,Wheat Flour,Grain,10.35,2.18,12.58,6.11,Very_Low,198,25.9,64.01,Ambient,Long_Distance,HDPE,78,Low,Low,No,10.35,False,
F04614,Rice,Grain,9.07,1.89,6.71,6.45,Very_Low,390,25.7,61.13,Ambient,Long_Distance,HDPE,88,Low,Low,No,9.07,False,
F04615,Carrot,Fresh Produce,94.06,0.0,1.13,6.06,High,19,5.4,79.57,Chilled,Normal,Micro_Perforated_PE,34,High,High,Yes,94.06,False,
F04616,Ground Coffee,Beverage,2.68,17.04,13.46,5.14,Very_Low,363,24.9,46.4,Ambient,Long_Distance,High_Barrier_Laminate,92,Very_Low,Very_Low,No,2.68,False,
F04617,Peanuts,Nuts,4.83,45.68,25.84,6.47,Very_Low,185,23.8,64.25,Ambient,Long_Distance,Metallized_PET_PE,69,Very_Low,Very_Low,No,4.83,False,
F04618,Fresh Chicken,Meat,75.41,9.39,22.57,5.75,Very_Low,1,3.6,81.95,Chilled,Normal,PA_PE_Vacuum,83,Low,Very_Low,Yes,75.41,True,Proximate sum > 100%; 
F04619,Carrot,Fresh Produce,87.85,1.48,1.3,6.14,High,37,4.5,82.94,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes,87.85,False,
F04620,Tomato,Fresh Produce,97.85,0.0,0.83,4.24,High,9,5.4,90.05,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes,97.85,False,
F04621,Biscuits,Bakery,3.55,16.93,7.52,6.9,Very_Low,192,26.4,62.1,Ambient,Long_Distance,BOPP_PE,63,Low,Low,No,3.55,False,
F04622,Peanuts,Nuts,9.79,47.71,23.66,6.48,Very_Low,175,24.6,58.82,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No,9.79,False,
F04623,Rice,Grain,9.76,1.12,7.31,6.35,Very_Low,368,25.0,52.92,Ambient,Normal,HDPE,74,Low,Low,No,9.76,False,
F04624,Mango,Fresh Produce,80.94,0.07,1.29,3.84,High,11,9.5,80.53,Chilled,Long_Distance,Breathable_PE,44,High,High,Yes,80.94,False,
F04625,Apple,Fresh Produce,82.96,0.58,0.58,3.4,High,50,5.6,90.12,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes,82.96,False,
F04626,Fish,Seafood,72.68,6.83,21.35,6.14,Very_Low,6,1.6,95.31,Chilled,Refrigerated,PA_PE_Vacuum,96,Low,Very_Low,Yes,72.68,True,Proximate sum > 100%; 
F04627,Biscuits,Bakery,5.56,15.69,6.45,7.12,Very_Low,170,24.0,45.18,Ambient,Long_Distance,BOPP_PE,59,Low,Low,No,5.56,False,
F04628,Frozen Peas,Frozen Vegetable,81.14,0.0,5.46,6.07,Low,359,-18.5,86.14,Frozen,Normal,PE_Film,79,Medium,Low,Yes,81.14,False,
F04629,Frozen Peas,Frozen Vegetable,79.16,0.34,5.22,6.06,Low,338,-18.5,75.62,Frozen,Normal,PE_Film,71,Medium,Low,Yes,79.16,False,
F04630,Frozen Peas,Frozen Vegetable,79.91,0.0,5.0,6.27,Low,364,-16.4,83.24,Frozen,Normal,PE_Film,69,Medium,Low,Yes,79.91,False,
F04631,Peanuts,Nuts,7.52,51.86,24.2,6.48,Very_Low,184,24.1,51.22,Ambient,Normal,Metallized_PET_PE,77,Very_Low,Very_Low,No,7.52,False,
F04632,Carrot,Fresh Produce,86.73,1.35,0.61,6.25,High,30,4.1,89.09,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,86.73,False,
F04633,Tomato,Fresh Produce,89.18,0.0,1.17,4.41,High,24,5.3,72.51,Chilled,Long_Distance,Micro_Perforated_PE,51,High,High,Yes,89.18,False,
F04634,Potato Chips,Snacks,1.06,29.49,5.63,6.06,Very_Low,157,26.5,67.08,Ambient,Normal,Metallized_PET_PE,73,Low,Very_Low,Yes,1.06,False,
F04635,Ground Coffee,Beverage,1.81,14.68,13.96,5.09,Very_Low,381,24.6,46.65,Ambient,Long_Distance,High_Barrier_Laminate,89,Very_Low,Very_Low,No,1.81,False,
F04636,Carrot,Fresh Produce,88.58,0.29,0.83,5.88,High,31,5.2,75.57,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes,88.58,False,
F04637,Biscuits,Bakery,4.58,18.13,6.69,7.05,Very_Low,185,24.8,71.3,Ambient,Normal,BOPP_PE,64,Low,Low,No,4.58,False,
F04638,Milk Powder,Dairy,5.01,29.65,24.23,6.57,Very_Low,389,25.0,64.99,Ambient,Normal,Aluminum_Laminate,100,Very_Low,Very_Low,No,5.01,False,
F04639,Milk Powder,Dairy,4.31,25.61,25.85,6.43,Very_Low,354,25.9,51.5,Ambient,Normal,Aluminum_Laminate,93,Very_Low,Very_Low,No,4.31,False,
F04640,Biscuits,Bakery,4.19,19.96,6.77,7.0,Very_Low,192,25.5,65.3,Ambient,Long_Distance,BOPP_PE,59,Low,Low,No,4.19,False,
F04641,Potato Chips,Snacks,0.0,31.11,6.75,6.03,Very_Low,182,25.1,56.54,Ambient,Normal,Metallized_PET_PE,81,Low,Very_Low,Yes,0.0,False,
F04642,Fish,Seafood,77.61,2.88,20.21,6.28,Very_Low,1,2.9,65.84,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes,77.61,True,Proximate sum > 100%; 
F04643,Rice,Grain,10.6,0.12,6.53,6.29,Very_Low,373,25.6,54.22,Ambient,Normal,HDPE,82,Low,Low,No,10.6,False,
F04644,Peanuts,Nuts,5.58,48.7,25.29,6.62,Very_Low,194,24.8,65.72,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No,5.58,False,
F04645,Tomato,Fresh Produce,95.41,0.85,0.32,4.09,High,21,6.2,96.32,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,95.41,False,
F04646,Mango,Fresh Produce,84.53,0.78,1.51,3.95,High,25,8.8,92.48,Chilled,Normal,Breathable_PE,41,High,High,Yes,84.53,False,
F04647,Biscuits,Bakery,4.93,19.19,7.7,6.93,Very_Low,175,24.9,73.02,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No,4.93,False,
F04648,Tomato,Fresh Produce,96.36,0.0,0.94,4.36,High,27,4.9,82.08,Chilled,Normal,Micro_Perforated_PE,38,High,High,Yes,96.36,False,
F04649,Apple,Fresh Produce,89.5,0.24,1.35,3.6,High,53,3.7,87.72,Chilled,Long_Distance,Micro_Perforated_PE,39,High,High,Yes,89.5,False,
F04650,Apple,Fresh Produce,84.09,1.68,0.42,3.57,High,58,4.2,76.11,Chilled,Refrigerated,Micro_Perforated_PE,49,High,High,Yes,84.09,False,
F04651,Mango,Fresh Produce,83.91,0.0,1.18,4.03,High,35,9.1,83.29,Chilled,Long_Distance,Breathable_PE,37,High,High,Yes,83.91,False,
F04652,Peanuts,Nuts,4.12,49.34,23.76,6.45,Very_Low,186,24.1,58.57,Ambient,Normal,Metallized_PET_PE,76,Very_Low,Very_Low,No,4.12,False,
F04653,Bread,Bakery,36.55,5.14,8.81,5.48,Very_Low,19,23.7,66.2,Ambient,Normal,LDPE_Bag,51,Medium,Medium,No,36.55,False,
F04654,Tomato,Fresh Produce,89.83,0.0,0.96,4.34,High,17,5.3,80.36,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes,89.83,False,
F04655,Coffee Powder,Beverage,1.12,15.77,14.2,4.68,Very_Low,369,25.6,50.02,Ambient,Long_Distance,Metallized_PET_PE,81,Very_Low,Very_Low,No,1.12,False,
F04656,Butter,Dairy,15.48,84.81,0.14,6.34,Very_Low,126,3.5,81.5,Chilled,Normal,Aluminum_Foil_Laminate,89,Very_Low,Very_Low,No,15.48,True,Proximate sum > 100%; 
F04657,Fresh Chicken,Meat,72.78,7.68,22.54,5.69,Very_Low,1,3.6,75.54,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes,72.78,True,Proximate sum > 100%; 
F04658,Onion,Vegetable,88.32,0.0,1.63,5.45,Low,133,21.3,48.21,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes,88.32,False,
F04659,Potato Chips,Snacks,4.84,30.54,5.8,6.32,Very_Low,181,24.7,60.53,Ambient,Long_Distance,Metallized_PET_PE,89,Low,Very_Low,Yes,4.84,False,
F04660,Yogurt,Dairy,83.57,2.74,3.85,4.3,Very_Low,35,3.9,89.84,Chilled,Refrigerated,PP_Cup_Foil_Lid,44,Medium,Low,Yes,83.57,False,
F04661,Coffee Powder,Beverage,3.97,12.84,13.11,5.14,Very_Low,371,24.4,54.48,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No,3.97,False,
F04662,Biscuits,Bakery,2.01,16.29,6.77,6.83,Very_Low,160,25.6,46.4,Ambient,Normal,BOPP_PE,63,Low,Low,No,2.01,False,
F04663,Milk Powder,Dairy,3.53,25.71,25.45,6.43,Very_Low,411,25.6,56.43,Ambient,Normal,Aluminum_Laminate,96,Very_Low,Very_Low,No,3.53,False,
F04664,Peanuts,Nuts,5.03,50.11,25.16,6.31,Very_Low,167,25.5,54.51,Ambient,Normal,Metallized_PET_PE,72,Very_Low,Very_Low,No,5.03,False,
F04665,Carrot,Fresh Produce,88.87,0.52,0.87,6.0,High,34,5.0,87.47,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes,88.87,False,
F04666,Mango,Fresh Produce,80.88,1.37,0.43,3.82,High,17,11.0,86.98,Chilled,Long_Distance,Breathable_PE,37,High,High,Yes,80.88,False,
F04667,Yogurt,Dairy,86.07,2.59,4.05,4.35,Very_Low,31,3.2,79.64,Chilled,Normal,PP_Cup_Foil_Lid,44,Medium,Low,Yes,86.07,False,
F04668,Carrot,Fresh Produce,91.37,0.93,0.05,5.68,High,23,5.8,73.84,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes,91.37,False,
F04669,Tomato,Fresh Produce,96.73,1.21,0.0,4.31,High,6,4.1,76.8,Chilled,Long_Distance,Micro_Perforated_PE,41,High,High,Yes,96.73,False,
F04670,Cheese,Dairy,36.71,33.32,23.86,5.27,Very_Low,58,5.3,88.16,Chilled,Normal,PA_PE_Vacuum,91,Low,Very_Low,Yes,36.71,False,
F04671,Fish,Seafood,77.28,5.29,19.79,6.28,Very_Low,1,3.7,85.5,Chilled,Normal,PA_PE_Vacuum,92,Low,Very_Low,Yes,77.28,True,Proximate sum > 100%; 
F04672,Biscuits,Bakery,6.32,18.44,7.15,7.14,Very_Low,182,25.9,67.47,Ambient,Normal,BOPP_PE,53,Low,Low,No,6.32,False,
F04673,Yogurt,Dairy,89.0,1.82,4.58,4.35,Very_Low,27,3.9,85.57,Chilled,Refrigerated,PP_Cup_Foil_Lid,42,Medium,Low,Yes,89.0,False,
F04674,Wheat Flour,Grain,13.14,0.58,12.01,6.17,Very_Low,174,24.3,51.72,Ambient,Long_Distance,HDPE,77,Low,Low,No,13.14,False,
F04675,Bread,Bakery,38.17,4.3,9.02,5.62,Very_Low,6,24.7,59.2,Ambient,Normal,LDPE_Bag,43,Medium,Medium,No,38.17,False,
F04676,Carrot,Fresh Produce,88.02,0.0,0.21,6.01,High,8,5.4,85.4,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes,88.02,False,
F04677,Yogurt,Dairy,82.56,3.79,4.08,4.33,Very_Low,31,4.2,95.52,Chilled,Long_Distance,PP_Cup_Foil_Lid,54,Medium,Low,Yes,82.56,False,
F04678,Mango,Fresh Produce,85.67,0.0,0.26,3.7,High,22,8.8,95.92,Chilled,Refrigerated,Breathable_PE,39,High,High,Yes,85.67,False,
F04679,Coffee Powder,Beverage,3.44,13.77,13.86,4.97,Very_Low,381,25.5,67.53,Ambient,Normal,Metallized_PET_PE,85,Very_Low,Very_Low,No,3.44,False,
F04680,Rice,Grain,13.56,0.0,7.26,6.35,Very_Low,353,25.3,61.28,Ambient,Long_Distance,HDPE,75,Low,Low,No,13.56,False,
